ID,latitude,longitude,fecha,hora,presencia_policia,civiles_muertos,policias_muertos,varones_muertos,mujeres_muertas,cerca_escuelas,motivo_principal.y,direccion,localidad,bairro,region
36390,-22.8593866,-43.2754314,31/05/2020,19:37:00,0,0,0,NA,NA,Não,NA,"Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36394,-22.8910293,-43.3342192,31/05/2020,23:13:00,0,0,0,NA,NA,Não,NA,"Morro do Fubá, Campinho, Rio de Janeiro - RJ, Brasil",Cascadura,Madureira,MADUREIRA
36397,-22.8581095,-43.4875308,31/05/2020,19:14:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36398,-22.8868864,-43.3373924,01/06/2020,00:13:00,0,3,0,3,NA,Não,Homicídio/Tentativa,"Morro do Fubá, Campinho, Rio de Janeiro - RJ, Brasil",Cascadura,Madureira,MADUREIRA
36405,-22.8581095,-43.4875308,01/06/2020,06:09:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36410,-22.8581095,-43.4875308,01/06/2020,09:01:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36414,-22.859455,-43.488602,01/06/2020,18:54:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Bangu, Rio de Janeiro - RJ, Brasil",Vila Kennedy,Bangu,BANGU
36415,-22.8627088,-43.2540135,01/06/2020,20:23:00,0,0,0,NA,NA,Não,NA,"Bonsucesso, Rio de Janeiro - RJ, Brasil",Bonsucesso,Ramos,RAMOS
36416,-22.9465479,-43.3697197,01/06/2020,17:26:00,1,0,0,NA,NA,Não,Ação policial,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
36417,-22.8392952,-43.2913733,01/06/2020,21:36:00,0,0,0,NA,NA,Não,NA,"Penha Circular, Rio de Janeiro - RJ, Brasil",Penha Circular,Penha,PENHA
36432,-22.8581095,-43.4875308,02/06/2020,14:11:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36437,-22.9128608,-43.2845096,02/06/2020,19:27:00,0,0,0,NA,NA,Não,NA,"Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil",Lins de Vasconcelos,Méier,MEIER
36440,-22.9694417,-43.1868448,03/06/2020,00:08:00,0,0,0,NA,NA,Não,NA,"Copacabana, Rio de Janeiro - RJ, Brasil",Copacabana,Zona Sul,COPACABANA
36441,-22.8331178,-43.3022257,02/06/2020,19:00:00,0,0,0,NA,NA,Não,NA,"Brás de Pina, Rio de Janeiro - RJ, Brasil",Brás de Pina,Penha,PENHA
36442,-22.84988,-43.2864161,03/06/2020,06:50:00,0,0,0,NA,NA,Não,NA,"4 bicas, Vila Cruzeiro, Complexo da Penha, Rio de Janeiro -RJ, Brasil",Penha,Penha,PENHA
36446,-22.8604006,-43.4884116,03/06/2020,13:59:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-007, Brasil",Vila Kennedy,Bangu,BANGU
36447,-22.9052507,-43.2340127,03/06/2020,18:33:00,0,0,0,NA,NA,Não,NA,"Mangueira, Rio de Janeiro - RJ, Brasil",Mangueira,Centro,SAO CRISTOVAO
36448,-22.8517151,-43.379869,02/06/2020,14:00:00,1,0,0,NA,NA,Não,Operação Policial,"Favela do Muquiço, Guadalupe, Rio de Janeiro - RJ, 21670-420, Brasil",Deodoro,Bangu,REALENGO
36449,-22.8517151,-43.379869,03/06/2020,14:00:00,1,0,0,NA,NA,Não,Operação Policial,"Favela do Muquiço, Guadalupe, Rio de Janeiro - RJ, 21670-420, Brasil",Deodoro,Bangu,REALENGO
36450,-22.8517151,-43.379869,03/06/2020,18:30:00,0,0,0,NA,NA,Não,NA,"Favela do Muquiço, Guadalupe, Rio de Janeiro - RJ, 21670-420, Brasil",Deodoro,Bangu,REALENGO
36452,-22.8856237,-43.3481044,03/06/2020,23:28:00,0,0,0,NA,NA,Não,NA,"Campinho, Rio de Janeiro - RJ, Brasil",Campinho,Madureira,MADUREIRA
36453,-22.8622983,-43.4914814,04/06/2020,01:00:00,0,0,0,NA,NA,Não,NA,"R. Congo - Vila Kennedy, Rio de Janeiro - RJ, 21852-580, Brasil",Bangu,Bangu,BANGU
36454,-22.9879622,-43.2480261,04/06/2020,06:06:00,0,0,0,NA,NA,Não,NA,"Rocinha, Rio de Janeiro - RJ, Brasil",Rocinha,Zona Sul,ROCINHA
36458,-22.9352778,-43.2563889,04/06/2020,08:01:00,0,0,0,NA,NA,Não,NA,"Morro do Andarai - Andaraí, Rio de Janeiro - RJ, 20531-490, Brasil",Andaraí,Tijuca,VILA ISABEL
36461,-22.854777,-43.272714,04/06/2020,10:00:00,0,0,0,NA,NA,Não,NA,"Pedra do Sapo, Complexo do Alemão, Rio de Janeiro - RJ, 21073-311, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36464,-22.8959389,-43.321381,04/06/2020,16:03:00,0,0,0,NA,NA,Não,NA,"R. Saçu - Quintino Bocaiuva, Rio de Janeiro - RJ, 20740-480, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
36465,-22.8603113,-43.2754606,04/06/2020,20:38:00,0,0,0,NA,NA,Não,NA,"Mata, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36467,-22.8600128,-43.315981,04/06/2020,21:40:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento, Vicente de Carvalho, Rio de Janeiro - RJ, Brasil",Vicente de Carvalho,Madureira,IRAJA
36468,-22.8682444,-43.458742,04/06/2020,22:57:00,0,0,0,NA,NA,Não,NA,"Estr. Pôrto Nacional - Bangu, Rio de Janeiro - RJ, Brasil",Bangu,Bangu,BANGU
36471,-22.8208417,-43.3968734,04/06/2020,23:48:00,0,0,0,NA,NA,Não,NA,"Anchieta, Rio de Janeiro - RJ, Brasil",Anchieta,Pavuna,ANCHIETA
36472,-22.862498,-43.307173,05/06/2020,01:36:00,0,0,0,NA,NA,Não,NA,"Av. Pastor Martin Luther King Júnior, 4705 - Vicente de Carvalho, Rio de Janeiro - RJ, 21370-540, Brasil",Tomás Coelho,Inhaúma,INHAUMA
36473,-22.9043835,-43.315358,05/06/2020,05:37:00,0,0,0,NA,NA,Não,NA,"Morro do 18 - Água Santa, Rio de Janeiro - RJ, 20740-380, Brasil",Piedade,Méier,MEIER
36474,-22.8940638,-43.44194,05/06/2020,06:20:00,0,0,0,NA,NA,Não,NA,"Rua do Governo - Realengo, Rio de Janeiro - RJ, Brasil",Realengo,Bangu,REALENGO
36475,-22.9128608,-43.2845096,05/06/2020,06:34:00,0,0,0,NA,NA,Não,NA,"Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil",Lins de Vasconcelos,Méier,MEIER
36476,-22.9259183,-43.2486701,05/06/2020,07:15:00,1,0,0,NA,NA,Não,NA,"Andaraí, Rio de Janeiro - RJ, 20540-216, Brasil",Andaraí,Tijuca,VILA ISABEL
38459,-22.8025923,-43.3212977,17/09/2020,18:03:00,1,0,0,NA,NA,Não,Tentativa/Roubo de cargas,"Favela do Dique, Jardim America, Rio de Janeiro - RJ, 21240-815, Brasil",Jardim América,Penha,VIGARIO GERAL
36483,-22.8867098,-43.2478056,05/06/2020,19:11:00,0,0,0,NA,NA,Não,NA,"R. Leopoldo Bulhões - Benfica, Rio de Janeiro - RJ, Brasil",Manguinhos,Ramos,RAMOS
36485,-22.8777006,-43.2716991,05/06/2020,22:16:00,0,0,0,NA,NA,Não,NA,"Av. Pastor Martin Luther King Júnior, 126 - Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil",Del Castilho,Inhaúma,INHAUMA
36486,-22.8537571,-43.3126062,05/06/2020,22:36:00,0,0,0,NA,NA,Não,NA,"Av. Vicente de Carvalho, 730 - Vicente de Carvalho, Rio de Janeiro - RJ, 21210-000, Brasil",Vicente de Carvalho,Madureira,IRAJA
36487,-22.9218569,-43.6628218,06/06/2020,01:38:00,0,0,0,NA,NA,Não,NA,"Antares - Santa Cruz, Rio de Janeiro - RJ, Brasil",Santa Cruz,Santa Cruz,SANTA CRUZ
36491,-22.9009359,-43.2892926,06/06/2020,07:04:00,0,0,0,NA,NA,Não,NA,"R. Adriano - Méier, Rio de Janeiro - RJ, 20735, Brasil",Méier,Méier,MEIER
36497,-22.8533394,-43.2718169,06/06/2020,07:30:00,0,0,0,NA,NA,Não,NA,"R. Paranhos -Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Olaria,Ramos,RAMOS
36500,-22.8593866,-43.2754314,06/06/2020,19:14:00,1,0,0,NA,NA,Não,Ação policial,"Grota, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36506,-22.9167399,-43.1961757,06/06/2020,09:52:00,0,0,0,NA,NA,Não,NA,"Catumbi, Rio de Janeiro - RJ, Brasil",Catumbi,Centro,RIO COMPRIDO
36507,-22.8585142,-43.566262,06/06/2020,01:52:00,0,0,0,NA,NA,Não,NA,"Estr. do Pedregoso - Campo Grande, Rio de Janeiro - RJ, Brasil",Campo Grande,Campo Grande,CAMPO GRANDE
36508,-22.9331566,-43.2605729,07/06/2020,07:17:00,0,0,0,NA,NA,Não,NA,"Morro do Andaraí, Andaraí, Rio de Janeiro - RJ, Brasil",Andaraí,Tijuca,VILA ISABEL
36517,-22.8543104,-43.241442,08/06/2020,07:00:00,0,0,0,NA,NA,Não,NA,"Nova Holanda, Complexo da Maré, Rio de Janeiro - RJ, 21044-242, Brasil",Maré,Ramos,COMPLEXO DA MARE
36524,-22.8627778,-43.3152778,08/06/2020,08:19:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Vicente de Carvalho,Madureira,IRAJA
36527,-22.8597133,-43.2674747,08/06/2020,08:15:00,0,0,0,NA,NA,Não,NA,"Estrada do Itararé - Complexo do Alemão, Rio de Janeiro - RJ, 21061-240, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36528,-22.9810026,-43.4950297,07/06/2020,23:00:00,0,4,0,4,NA,Não,Homicídio/Tentativa,"R. Manhuaçu - Vargem Grande, Rio de Janeiro - RJ, 22785, Brasil",Vargem Grande,Barra da Tijuca,BARRA DA TIJUCA
36534,-22.8207342,-43.2918436,08/06/2020,15:53:00,0,0,0,NA,NA,Não,NA,"Estr. do Porto Velho - Cordovil, Rio de Janeiro - RJ, 21012, Brasil",Cordovil,Penha,VIGARIO GERAL
36535,-22.820089,-43.29428,08/06/2020,16:50:00,0,0,0,NA,NA,Não,NA,"Cidade Alta, Cordovil, Rio de Janeiro - RJ, Brasil",Cordovil,Penha,VIGARIO GERAL
36542,-22.931306,-43.2516513,09/06/2020,01:30:00,0,0,0,NA,NA,Não,NA,"R. Abreu Lacerda - Andaraí, Rio de Janeiro - RJ, 20510, Brasil",Andaraí,Tijuca,VILA ISABEL
36558,-22.8627778,-43.3152778,09/06/2020,18:20:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Vicente de Carvalho,Madureira,IRAJA
36560,-22.8257676,-43.3389194,09/06/2020,20:48:00,1,0,0,NA,NA,Não,NA,"R. Enora - Acari, Rio de Janeiro - RJ, 21531-315, Brasil",Acari,Pavuna,PAVUNA
36564,-22.8627778,-43.3152778,09/06/2020,23:48:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Vicente de Carvalho,Madureira,IRAJA
36566,-22.8637744,-43.2644791,10/06/2020,07:09:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36567,-22.8535514,-43.3257955,10/06/2020,07:27:00,0,0,0,NA,NA,Não,NA,"R. Caiçara - Irajá, Rio de Janeiro - RJ, 21371, Brasil",Irajá,Madureira,IRAJA
36569,-22.8906281,-43.4213801,10/06/2020,07:20:00,0,0,0,NA,NA,Não,NA,"Av. Pirpirituba - Realengo, Rio de Janeiro - RJ, 21760, Brasil",Realengo,Bangu,REALENGO
36575,-22.8234412,-43.2959357,10/06/2020,07:30:00,0,0,0,NA,NA,Não,NA,"Cordovil, Rio de Janeiro - RJ, Brasil",Cordovil,Penha,VIGARIO GERAL
36583,-22.8951206,-43.3240181,10/06/2020,15:46:00,0,0,0,NA,NA,Não,NA,"R. Lemos Brito - Quintino Bocaiuva, Rio de Janeiro - RJ, 21311, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
36587,-22.8627778,-43.3152778,10/06/2020,19:01:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Vicente de Carvalho,Madureira,IRAJA
36590,-22.9465479,-43.3697197,10/06/2020,21:20:00,0,0,0,NA,NA,Não,NA,"Cidade de Deus, Rio de Janeiro - RJ, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
36591,-22.8581095,-43.4875308,10/06/2020,20:06:00,0,0,0,NA,NA,Não,NA,"Vila Kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36598,-22.8196976,-43.2943395,11/06/2020,07:46:00,0,0,0,NA,NA,Não,NA,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Cordovil,Penha,VIGARIO GERAL
36605,-22.8627778,-43.3152778,11/06/2020,21:02:00,0,0,0,NA,NA,Não,NA,"Morro do Juramento - Vicente de Carvalho, Rio de Janeiro - RJ, 21370, Brasil",Vicente de Carvalho,Madureira,IRAJA
36606,-22.8923272,-43.2581953,11/06/2020,18:52:00,0,0,0,NA,NA,Não,NA,"Jacaré, Rio de Janeiro - RJ, Brasil",Jacaré,Méier,MEIER
36607,-22.8899874,-43.2736259,11/06/2020,21:33:00,0,0,0,NA,NA,Não,NA,"Cachambi, Rio de Janeiro - RJ, Brasil",Cachambi,Méier,MEIER
36609,-22.9149302,-43.1868086,11/06/2020,19:00:00,0,0,0,NA,NA,Não,Tentativa/Roubo,"R. Riachuelo - Centro, Rio de Janeiro - RJ, Brasil",Centro,Centro,CENTRO
36610,-22.8581095,-43.4875308,11/06/2020,22:54:00,0,0,0,NA,NA,Não,NA,"Progresso, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36611,-22.8813456,-43.2806226,11/06/2020,23:45:00,0,0,0,NA,NA,Não,NA,"R. Min. Mavignier - Del Castilho, Rio de Janeiro - RJ, 20760-070, Brasil",Del Castilho,Inhaúma,INHAUMA
36613,-22.8555059,-43.360933,12/06/2020,02:21:00,0,0,0,NA,NA,Não,NA,"R. Caiena, 575 - Bento Ribeiro, Rio de Janeiro - RJ, 21555-140, Brasil",Honório Gurgel,Madureira,MADUREIRA
36614,-22.8316488,-43.3479431,12/06/2020,06:00:00,1,0,0,NA,NA,Não,Ação policial,"Coelho Neto, Rio de Janeiro - RJ, Brasil",Coelho Neto,Pavuna,PAVUNA
36621,-22.9606789,-43.1706593,12/06/2020,12:15:00,0,0,0,NA,NA,Não,NA,"Morro da Babilônia, Leme,  Rio de Janeiro - RJ, Brasil",Leme,Zona Sul,COPACABANA
36623,-22.9160921,-43.2477129,12/06/2020,12:20:00,1,0,0,NA,NA,Não,NA,"R. Silva Pinto - Vila Isabel, Rio de Janeiro - RJ, 20551, Brasil",Vila Isabel,Tijuca,VILA ISABEL
36625,-22.8960142,-43.3213563,12/06/2020,16:09:00,0,0,0,NA,NA,Não,NA,"R. Saçu - Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
36626,-22.8926624,-43.4388244,12/06/2020,18:38:00,0,0,0,NA,NA,Não,NA,"R. Silva Neto - Realengo, Rio de Janeiro - RJ, Brasil",Realengo,Bangu,REALENGO
36631,-22.8888586,-43.4824829,13/06/2020,07:03:00,0,0,0,NA,NA,Não,NA,"Rua Marmiari, Senador Camará, Rio de Janeiro- RJ, Brasil",Senador Camará,Bangu,BANGU
36633,-22.9135675,-43.2556792,13/06/2020,09:01:00,0,0,0,NA,NA,Não,NA,"Chelsea, Morro dos Macacos, Vila Isabel, Rio de Janeiro - RJ, Brasil",Vila Isabel,Tijuca,VILA ISABEL
36635,-22.9879622,-43.2480261,13/06/2020,09:37:00,0,0,0,NA,NA,Não,NA,"Rocinha, Rio de Janeiro - RJ, Brasil",Rocinha,Zona Sul,ROCINHA
36654,-22.960443,-43.170702,12/06/2020,20:00:00,0,0,0,NA,NA,Não,Briga,"Morro da Babilônia - Leme, Rio de Janeiro - RJ, 22010-060, Brasil",Leme,Zona Sul,COPACABANA
36655,-22.8899874,-43.2736259,13/06/2020,02:00:00,0,0,0,NA,NA,Não,NA,"Cachambi, Rio de Janeiro - RJ, Brasil",Cachambi,Méier,MEIER
36657,-22.8856839,-43.4751616,13/06/2020,20:49:00,0,0,0,NA,NA,Não,NA,"Rio da Prata, Bangu, Rio de Janeiro - RJ, 21820-210, Brasil",Bangu,Bangu,BANGU
36658,-22.8555553,-43.3242874,13/06/2020,22:21:00,0,0,0,NA,NA,Não,NA,"Av. Vicente de Carvalho - Váz Lobo, Rio de Janeiro - RJ, Brasil",Vaz Lobo,Madureira,MADUREIRA
36661,-22.8862062,-43.4716581,13/06/2020,23:31:00,0,0,0,NA,NA,Não,NA,"R. Rio da Prata, 929 - Bangu, Rio de Janeiro - RJ, 21820-092, Brasil",Bangu,Bangu,BANGU
36664,-22.8975334,-43.2313023,13/06/2020,22:35:00,0,0,0,NA,NA,Não,NA,"R. Tuiuti - São Cristóvão, Rio de Janeiro - RJ, 20920-010, Brasil",São Cristóvão,Centro,SAO CRISTOVAO
36666,-22.9879622,-43.2480261,14/06/2020,06:13:00,1,1,0,1,NA,Não,Ação policial,"Cachopa, Rocinha, Rio de Janeiro - RJ, Brasil",Rocinha,Zona Sul,ROCINHA
36668,-22.9879622,-43.2480261,14/06/2020,03:00:00,0,0,0,NA,NA,Não,NA,"Rocinha, Rio de Janeiro - RJ, Brasil",Rocinha,Zona Sul,ROCINHA
36671,-22.8404689,-43.2990639,14/06/2020,05:00:00,0,0,0,NA,NA,Não,NA,"Rua Ataléa - Penha Circular, Rio de Janeiro - RJ, 21210-170, Brasil",Penha Circular,Penha,PENHA
36672,-22.8960142,-43.3213563,14/06/2020,16:30:00,0,0,0,NA,NA,Não,NA,"R. Saçu - Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
36673,-22.9102577,-43.2892701,14/06/2020,21:55:00,0,0,0,NA,NA,Não,NA,"R. Aquidabã - Lins de Vasconcelos, Rio de Janeiro - RJ, Brasil",Lins de Vasconcelos,Méier,MEIER
36675,-22.8581095,-43.4875308,14/06/2020,23:50:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36680,-22.8627088,-43.2540135,15/06/2020,08:29:00,0,0,0,NA,NA,Não,NA,"Passarela 7, Bonsucesso, Rio de Janeiro - RJ, Brasil",Bonsucesso,Ramos,RAMOS
36683,-22.8519343,-43.2478975,15/06/2020,09:30:00,1,0,0,NA,NA,Não,Ação policial,"Passarela 9, Ramos, Rio de Janeiro - RJ, 21040-360, Brasil",Ramos,Ramos,RAMOS
36684,-22.825555,-43.337392,15/06/2020,10:15:00,1,0,0,NA,NA,Não,NA,"Av. Brasil, 18476 - Acari, Rio de Janeiro - RJ, 21530-000, Brasil",Acari,Pavuna,PAVUNA
36688,-22.8194393,-43.2945116,15/06/2020,15:20:00,0,0,0,NA,NA,Não,NA,"Cidade Alta - Cordovil, Rio de Janeiro - RJ, 21010-200, Brasil",Cordovil,Penha,VIGARIO GERAL
36691,-22.8913823,-43.5942639,15/06/2020,18:13:00,0,0,0,NA,NA,Não,Homicídio/Tentativa,"Estr. do Campinho - Campo Grande, Rio de Janeiro - RJ, Brasil",Inhoaíba,Campo Grande,CAMPO GRANDE
36693,-22.8960142,-43.3213563,15/06/2020,22:06:00,0,0,0,NA,NA,Não,NA,"R. Saçu - Quintino Bocaiuva, Rio de Janeiro - RJ, Brasil",Quintino Bocaiúva,Madureira,MADUREIRA
36699,-22.8259057,-43.3872447,16/06/2020,09:28:00,0,0,0,NA,NA,Não,NA,"Morro Final Feliz - Anchieta, Rio de Janeiro - RJ, 21655-590, Brasil",Anchieta,Pavuna,ANCHIETA
36702,-22.8194232,-43.2945326,16/06/2020,12:09:00,0,0,0,NA,NA,Não,NA,"Cordovil, Rio de Janeiro - RJ, 21010-180, Brasil",Cordovil,Penha,VIGARIO GERAL
36703,-22.8764752,-43.2323067,16/06/2020,09:00:00,1,0,0,NA,NA,Não,Ação policial,"Linha Vermelha - Caju, Rio de Janeiro - RJ, Brasil",Caju,Centro,PORTUARIA
36704,-22.8763157,-43.4722642,16/06/2020,15:30:00,0,0,0,NA,NA,Não,NA,"Praça Primeiro de Maio - Bangu, Rio de Janeiro - RJ, 21830-000, Brasil",Bangu,Bangu,BANGU
36705,-22.8243335,-43.3867966,16/06/2020,15:39:00,0,0,0,NA,NA,Não,NA,"Morro Final Feliz - Anchieta, Rio de Janeiro - RJ, 21655-590, Brasil",Anchieta,Pavuna,ANCHIETA
36707,-22.9570254,-43.1830408,16/06/2020,08:00:00,0,0,0,NA,NA,Não,Tiros a esmo,"R. Álvaro Ramos - Botafogo, Rio de Janeiro - RJ, 22280-110, Brasil",Botafogo,Zona Sul,BOTAFOGO
36708,-22.8581095,-43.4875308,16/06/2020,20:59:00,0,0,0,NA,NA,Não,NA,"Congo, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36714,-22.8637744,-43.2644791,17/06/2020,07:19:00,0,0,0,NA,NA,Não,NA,"Morro do Adeus, Complexo do Alemão, Rio de Janeiro - RJ, Brasil",Complexo do Alemão,Inhaúma,COMPLEXO DO ALEMÃO
36716,-22.8562252,-43.2432616,17/06/2020,07:28:00,0,0,0,NA,NA,Não,NA,"Nova Holanda, Complexo da Maré,Rio de Janeiro - RJ, Brasil",Maré,Ramos,COMPLEXO DA MARE
36717,-22.8505775,-43.2427292,17/06/2020,08:13:00,1,0,0,NA,NA,Não,Operação Policial,"Parque União - Maré, Rio de Janeiro - RJ, 21044-420, Brasil",Maré,Ramos,COMPLEXO DA MARE
36718,-22.8562434,-43.2432245,17/06/2020,08:38:00,0,0,0,NA,NA,Não,NA,"Nova Holanda, Complexo da Maré, Rio de Janeiro - RJ, Brasil",Maré,Ramos,COMPLEXO DA MARE
36722,-22.8581095,-43.4875308,17/06/2020,19:33:00,0,0,0,NA,NA,Não,NA,"Malvina, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36723,-22.8581095,-43.4875308,17/06/2020,21:17:00,0,0,0,NA,NA,Não,NA,"Malvina, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36724,-22.8255312,-43.34446,17/06/2020,22:08:00,1,0,0,NA,NA,Não,NA,"Acari, Rio de Janeiro - RJ, Brasil",Acari,Pavuna,PAVUNA
36727,-22.8667128,-43.3345624,18/06/2020,06:18:00,0,0,0,NA,NA,Não,NA,"Av. Min. Edgard Romero - Madureira, Rio de Janeiro - RJ, Brasil",Madureira,Madureira,MADUREIRA
36728,-22.9081076,-43.2678442,18/06/2020,04:45:00,0,0,0,NA,NA,Não,NA,"Engenho Novo, Rio de Janeiro - RJ, Brasil",Engenho Novo,Méier,MEIER
36729,-22.908137,-43.315095,18/06/2020,06:38:00,0,0,0,NA,NA,Não,NA,"Estr. Paulo de Medeiros, 2 - Água Santa, Rio de Janeiro - RJ, 20745-220, Brasil",Água Santa,Méier,MEIER
36730,-22.8969198,-43.3516802,18/06/2020,06:00:00,0,0,0,NA,NA,Não,NA,"Praça Seca, Rio de Janeiro - RJ, Brasil",Praça Seca,Jacarepaguá,JACAREPAGUA
36731,-22.8662498,-43.3275184,18/06/2020,07:20:00,1,0,0,NA,NA,Não,Operação Policial,"Morro da Serrinha, Complexo da Serrinha, Rio de Janeiro - RJ, Brasil",Madureira,Madureira,MADUREIRA
36732,-22.8662498,-43.3275184,18/06/2020,08:40:00,1,0,0,NA,NA,Não,NA,"Morro da Serrinha, Complexo da Serrinha, Rio de Janeiro - RJ, Brasil",Madureira,Madureira,MADUREIRA
36736,-22.8662498,-43.3275184,18/06/2020,09:45:00,1,0,1,1,NA,Não,Operação Policial,"Morro da Serrinha, Complexo da Serrinha, Rio de Janeiro - RJ, Brasil",Madureira,Madureira,MADUREIRA
36738,-22.8208417,-43.3968734,16/06/2020,17:30:00,1,0,0,NA,NA,Não,Ação policial,"Anchieta, Rio de Janeiro - RJ, Brasil",Anchieta,Pavuna,ANCHIETA
36739,-22.873303,-43.491872,18/06/2020,19:14:00,0,0,0,NA,NA,Não,NA,"Favela da Coreia, Senador Camará, Rio de Janeiro - RJ, 21540-790, Brasil",Senador Camará,Bangu,BANGU
36747,-22.8581095,-43.4875308,18/06/2020,21:53:00,0,0,0,NA,NA,Não,NA,"Metral, Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36749,-22.8581095,-43.4875308,19/06/2020,00:04:00,0,0,0,NA,NA,Não,NA,"Vila kennedy, Rio de Janeiro - RJ, 21850-430, Brasil",Vila Kennedy,Bangu,BANGU
36752,-22.9945157,-43.2378333,19/06/2020,07:04:00,1,0,0,NA,NA,Não,Ação policial,"Vidigal, Rio de Janeiro - RJ, Brasil",Vidigal,Zona Sul,LAGOA
36753,-22.8588961,-43.4870104,19/06/2020,07:52:00,0,0,0,NA,NA,Não,NA,"Estr. Srg. Miguel Filho - Vila Kennedy, Rio de Janeiro - RJ, Brasil",Vila Kennedy,Bangu,BANGU
36755,-22.8675722,-43.3252865,19/06/2020,06:34:00,1,0,0,NA,NA,Não,Operação Policial,"Morro da Serrinha - Madureira, Rio de Janeiro - RJ, 21360, Brasil",Madureira,Madureira,MADUREIRA
36760,-22.806296,-43.3390112,19/06/2020,08:46:00,0,0,0,NA,NA,Não,NA,"Ficap - Pavuna, Rio de Janeiro - RJ, 21535-502, Brasil",Pavuna,Pavuna,PAVUNA
36763,-22.9371194,-43.3509518,19/06/2020,09:00:00,1,0,0,NA,NA,Não,Ação policial,"Avenida Geremário Dantas - Freguesia de Jacarepaguá, Rio de Janeiro - RJ, 22760-401, Brasil",Freguesia (Jacarepaguá),Jacarepaguá,JACAREPAGUA
36765,-22.934975,-43.321702,19/06/2020,15:50:00,0,0,0,NA,NA,Não,NA,"R. Timboacu - Jacarepaguá, Rio de Janeiro - RJ, 25271-270, Brasil",Jacarepaguá,Jacarepaguá,JACAREPAGUA
36767,-22.9494607,-43.3594683,19/06/2020,21:59:00,0,0,0,NA,NA,Não,NA,"R. dos Evangelhos, 78 - Cidade de Deus, Rio de Janeiro - RJ, 22763-300, Brasil",Cidade de Deus,Jacarepaguá,CIDADE DE DEUS
